timestamp,user_id,members,mentions,message_number
30/04/2018,XXXXX,23,0,1
30/04/2018,XXXXX,53 56 156 152,53 0 0 0,13 1 1 3
30/04/2018,33,9 33,0 0,18 5
30/04/2018,XXXXX,81 56 147 79 9 152,0 0 0 0 0 50 0,5 5 3 9 2 5 1
30/04/2018,53,32 79 144 154,0 0 0 0 79,11 61 12 2 10
30/04/2018,56,23 50 154 3 11 4 83 81 59 9 152 141,0 56 56 0 0 0 0 56,1 12 5 17 5 1 1 2
30/04/2018,XXXXX,147,58,12
30/04/2018,XXXXX,152 23 56,0,1
30/04/2018,63,3,0,1
30/04/2018,69,152 156,0 156,4 2
30/04/2018,XXXXX,50 154 53,0 79 0,5 67 10
30/04/2018,XXXXX,11 56 50 9 92,81 81 0 9,8 7 1 9
30/04/2018,XXXXX,152 4,0 0,1 30
30/04/2018,90,138 154 92,0 0 0 0,8 1 2 5
30/04/2018,92,90 154 16,92 92 0,3 5 4
30/04/2018,143,9 3 4,0 0 0,2 5 1
30/04/2018,144,53,0,9
30/04/2018,XXXXX,50 58 23,0 147 147,18 23 34
30/04/2018,XXXXX,69 32 56 23 50 4 85 153 17 59,153 27 4 6 17 32 50 153 85 27 4 56 69 0 85 27 59,11 1 2 7 28 6 51 29 2
30/04/2018,XXXXX,152,0,17
30/04/2018,154,53 56 79 90 92,0 0 0 0,4 2 6 2
30/04/2018,156,69 32 56,69 32,2 4
30/04/2018,XXXXX,9,0,1
01/05/2018,XXXXX,11 5,0 0,1 42
01/05/2018,XXXXX,155 9 23,0 0 4,4 5 1
01/05/2018,XXXXX,11 4 81 56 33 10 143 92 141,0 0 0 0 0 0 0 0,7 4 3 36 3 1 2 1
01/05/2018,XXXXX,9 144 33,0 0 0,3 4 2
01/05/2018,11,9 3 11 56,11 0 11 0,28 3 6 3
01/05/2018,14,90,0,8
01/05/2018,16,90,0,1
01/05/2018,XXXXX,4 56 147 79 26,0 0 0 0 0,11 4 2 7 7
01/05/2018,XXXXX,23,0,6
01/05/2018,XXXXX,53,32,41
01/05/2018,33,10 9 33,33 0 33,49 9 8
01/05/2018,XXXXX,81 53 56,0 0 0,1 2 1
01/05/2018,53,50 154 32 79,53 0 53 0,52 4 64 18
01/05/2018,56,50 11 23,0 0 0,2 3 3
01/05/2018,69,152,152,6
01/05/2018,74,92 83,0 0,4 21
01/05/2018,XXXXX,23 53,0 0,8 72
01/05/2018,XXXXX,11 56 50 9 92,0 0 0,2 2 1
01/05/2018,XXXXX,152,0,36
01/05/2018,90,85 14 74 16 154 92,0 0 0 0 0 0,9 1 2 6 5 1
01/05/2018,92,11 81 56 90 9 74,0 92 9,6 2 2
01/05/2018,XXXXX,9,0,1
01/05/2018,143,9 17,0 0,3 1
01/05/2018,144,10,0,3
01/05/2018,XXXXX,23,0,4
01/05/2018,XXXXX,85 156 4 69,4 69 153 69 0,1 8 58 6
01/05/2018,154,66 53 90 65 17 143,0 0 66 143 17 65 154,22 7 4
01/05/2018,XXXXX,4,0,2
01/05/2018,XXXXX,152,0,1
02/05/2018,XXXXX,5 16,0 0,13 2
02/05/2018,XXXXX,81 11 153 23 26,0 0 0 0 0,1 4 1 6 1
02/05/2018,XXXXX,3 56 73 23 26 82,5 0 0 0 0,12 1 3 1 1
02/05/2018,XXXXX,11 81 83 56 33 92 141,0 0 0 0 0 0,3 9 35 3 1 3
02/05/2018,XXXXX,27 144 33,0 0 10,2 35 15
02/05/2018,11,9 11 4 56,0 0 0 0,1 3 2 2
02/05/2018,14,90 156,0 0,5 3
02/05/2018,16,90 3 81,0 0 0,1 1 6
02/05/2018,17,66 65 143 154,0 154,4 1
02/05/2018,XXXXX,27 4 5 56 73 26,0 0 0 0 0 5 73 26,7 2 2 13 28 39
02/05/2018,XXXXX,5 4 23 73,0 26,3 20
02/05/2018,XXXXX,56 23 10 59 152,0 0 0 0 0,1 1 1 1 1
02/05/2018,XXXXX,53,32,19
02/05/2018,33,10 9 33,0 0 0,9 37 1
02/05/2018,XXXXX,51,0,2
02/05/2018,XXXXX,147 79 59,0 0 0,4 4 6
02/05/2018,XXXXX,47,0,1
02/05/2018,53,32 79 154,0 0 0 154,17 36 18 2
02/05/2018,XXXXX,27 23 65 154 74 11 5 73 156 59 141,0 0 56 0 0 0 0 0 0 56 0,6 2 13 3 1 2 1 1 1 4 3
02/05/2018,XXXXX,27 56 50,59 0 0 0,2 8 5 9
02/05/2018,XXXXX,152,0,3
02/05/2018,XXXXX,66 56 144 17 143 154,0 0 154,1 6 2
02/05/2018,XXXXX,143 65 17 154,0,2
02/05/2018,69,81 83 74,0 0,2 1
02/05/2018,XXXXX,5 56 23 26 82,73 0 0 0,17 5 1 20
02/05/2018,74,83 69 56 79 92,0 0 0 0,3 16 11 2
02/05/2018,XXXXX,53 79 50 90 74,0 79 0 0 0,4 39 13 1 26
02/05/2018,XXXXX,9 4 69 16,0 0 0 0,11 37 2 2
02/05/2018,XXXXX,5 73,0 0,1 2
02/05/2018,XXXXX,152,0,33
02/05/2018,90,92 14 79 16,0 90 0 0,4 6 21 4
02/05/2018,92,90 74,92 0,7 3
02/05/2018,138,154,0,2
02/05/2018,XXXXX,9,0,1
02/05/2018,143,66 17 65 154,0 0,5 1
02/05/2018,144,10 65,144 0,11 5
02/05/2018,XXXXX,50,0,4
02/05/2018,XXXXX,153 85 62,62 17 85 153,3 42 33
02/05/2018,XXXXX,152 4,0 0,2 13
02/05/2018,154,66 53 138 65 17 143,154 0 0,17 3 1
02/05/2018,156,14 56,14 56,3 3
03/05/2018,3,83 5 79 56,0 0 0 0,7 5 2 1
03/05/2018,XXXXX,11 81 23 50 9 152 141,0 4 0 0 0 0 0,2 16 6 4 1 3 1
03/05/2018,XXXXX,3,0,12
03/05/2018,9,4 81 83 33 141,0 0 0 0,3 16 18 11
03/05/2018,XXXXX,144 81 33,0 10 0,23 5 12
03/05/2018,11,11 4 81 79 90,11 0 11 0 0,19 1 2 2 2
03/05/2018,14,92 138 83 156,0 0 0 0,1 4 17 3
03/05/2018,16,81 83 90 92 74,0 0 0 16 0,2 4 3 3 1
03/05/2018,XXXXX,66 65 143 154,0 154,2 1
03/05/2018,XXXXX,4 5 73 147 26,0 23 0 73,7 25 5 3
03/05/2018,XXXXX,23 5 73,23,3
03/05/2018,XXXXX,10,0,2
03/05/2018,32,85 53,32 0,28 2
03/05/2018,XXXXX,10 9 81 33,0 0 0 0,13 23 5 19
03/05/2018,XXXXX,58 4 53 56 147 79 154,50 0 50 0 50 0 0,6 21 4 5 4 3 1
03/05/2018,XXXXX,51,51,1
03/05/2018,53,32 79 50 154,53 53 50 53 79 0 0,42 50 133 29 11
03/05/2018,56,50 3 154,0 0 56,8 3 8
03/05/2018,XXXXX,50,0,4
03/05/2018,XXXXX,66 17 143 154,0 154,2 2
03/05/2018,XXXXX,143 65 17 154,0,2
03/05/2018,XXXXX,23,0,18
03/05/2018,74,81 83 69 16 154 92,0 0 0 0 0,1 4 2 13 2
03/05/2018,79,3 83 53 50 154,0 0 79 0 0,2 3 114 41 9
03/05/2018,81,11 4 83 33 16 10 9 74,0 81 0 0 0 0 0 0,4 25 9 5 6 22 3 2
03/05/2018,XXXXX,5,0,1
03/05/2018,XXXXX,69 79 74 3 81 4 14 147 138 16 17 143 9 141,0 0 0 0 0 0 0 0 0 0 0,3 4 2 33 2 14 2 1 1 2 8
03/05/2018,XXXXX,32,0,4
03/05/2018,90,90 11 92 16,0 0 0 0,5 2 1 17
03/05/2018,92,90 14 16,0 0 0,4 1 3
03/05/2018,138,154 83 14,0 0 0,17 8 3
03/05/2018,XXXXX,9 4 83,0 0,4 1
03/05/2018,143,17 83,143 0,2 1
03/05/2018,144,10,0,20
03/05/2018,XXXXX,50 23,0 0,3 2
03/05/2018,XXXXX,153 4,4 153,5 14
03/05/2018,XXXXX,152 156,0 156,10 4
03/05/2018,154,66 53 56 79 50 65 74 138 17 143,0 154 0 0 0 0 65 66 143 79 154,1 35 5 3 6 5 10 3
03/05/2018,156,153 14,14 153,6 6
04/05/2018,XXXXX,147 65 11 83,0 0 0 0,3 6 18 20
04/05/2018,XXXXX,27 11 79 50 90,0 0 0 0 0,1 5 4 2 2
04/05/2018,XXXXX,81 162 141 33,9 0 0 0,42 4 2 1
04/05/2018,XXXXX,27,0,7
04/05/2018,11,11 3 4,0 0 0,5 2 1
04/05/2018,XXXXX,51,0,2
04/05/2018,17,143 152 162,0 0 0,1 2 5
04/05/2018,XXXXX,73,0,4
04/05/2018,XXXXX,10 152 4,27 0 152,11 6 3
04/05/2018,32,53,32,9
04/05/2018,XXXXX,9 55 33,0 0 33,30 6 6
04/05/2018,XXXXX,147 4 79,0 0 0,4 3 7
04/05/2018,XXXXX,12 58,0 0,3 7
04/05/2018,53,32 79 50 154,0 0 0 53 154,7 1 7 8
04/05/2018,55,33,0,5
04/05/2018,56,83 11 74,56 56 0,2 5 14
04/05/2018,XXXXX,51,0,6
04/05/2018,XXXXX,62,59,5
04/05/2018,XXXXX,3 154 144,0 0 0,6 5 2
04/05/2018,69,83,0,2
04/05/2018,XXXXX,23 5,73 73,1 4
04/05/2018,74,90 56,0 0,2 5
04/05/2018,XXXXX,4 53 50 154 92,0 0 0 0 0,2 3 4 10 11
04/05/2018,XXXXX,9,0,2
04/05/2018,XXXXX,3 69 56 138 158 92,83 0 0 0 0 0,13 11 2 10 32 3
04/05/2018,XXXXX,90 152 4,0 0 0,3 4 5
04/05/2018,90,4 85 138 90 92 74,0 0 0 0 90 0,2 4 1 1 82 14
04/05/2018,92,90 83 79,0 0 0,6 8 62
04/05/2018,138,90 154 83,0 0 0,15 10 1
04/05/2018,143,65,0,1
04/05/2018,144,65,0,4
04/05/2018,XXXXX,50 3,0 147,17 12
04/05/2018,XXXXX,27 17 85,17 27 0,2 6 4
04/05/2018,154,65 138 53 79,0 0 0,1 2 6
04/05/2018,XXXXX,83,0,3
04/05/2018,XXXXX,9 17,0 0,1 3
05/05/2018,XXXXX,23 78,0 4,1 3
05/05/2018,XXXXX,11,0,1
05/05/2018,XXXXX,4,0,5
06/05/2018,XXXXX,23,0,1
06/05/2018,XXXXX,4,0,1
06/05/2018,XXXXX,90 138,0 0,1 1
07/05/2018,XXXXX,160 85 59,0 0 0,1 11 2
07/05/2018,XXXXX,27 160,0 0,2 1
07/05/2018,XXXXX,27,0,2
07/05/2018,XXXXX,4,0,1
07/05/2018,XXXXX,51,0,1
07/05/2018,14,138,0,7
07/05/2018,XXXXX,65,0,7
07/05/2018,XXXXX,10 59,0 0,1 4
07/05/2018,30,51,0,10
07/05/2018,XXXXX,51,47,9
07/05/2018,XXXXX,12 47 30,0 0 0,1 10 9
07/05/2018,XXXXX,27 4,0 0,3 11
07/05/2018,XXXXX,143 17 154,0 0 0,4 1 1
07/05/2018,XXXXX,153 4 141,0 0 0,16 1 18
07/05/2018,90,9 138 92,0 0 0,2 24 2
07/05/2018,92,90,0,15
07/05/2018,138,90 14,0 0,8 1
07/05/2018,143,65,0,1
07/05/2018,XXXXX,156,0,1
07/05/2018,XXXXX,85,0,15
07/05/2018,154,53 62,0,1
07/05/2018,XXXXX,83 3 4 5,0 0 0,2 1 1
08/05/2018,XXXXX,4 83 160 63 92,0 0 0 0,2 3 5 13
08/05/2018,XXXXX,3 11 85 16 50 143 9,0 0 0 0 0 0 0,2 3 3 2 9 1 2
08/05/2018,XXXXX,23 26 73,5,24
08/05/2018,XXXXX,11 4 81 33 158 90 141 162,0 9 0 0 0 0 0 0,5 23 22 23 3 1 2 1
08/05/2018,XXXXX,27 33,0 0,16 16
08/05/2018,11,11 4 81 83 9,0 0 11 11 83,4 12 7 18 13
08/05/2018,14,90 138 83,0 0 0,3 16 1
08/05/2018,16,66 4 156 138 92 74,0 0 0 0,3 2 1 2
08/05/2018,XXXXX,138 92,0 0,4 3
08/05/2018,XXXXX,5 56 73 50 26 82,0 0 0 5,9 6 1 31
08/05/2018,XXXXX,26,26,1
08/05/2018,XXXXX,10,27,7
08/05/2018,30,51,0,2
08/05/2018,XXXXX,10 9,0 0,12 5
08/05/2018,XXXXX,58 4 56 23 59 62,50 50 0 0 0 0,6 5 3 15 1 3
08/05/2018,XXXXX,30,0,3
08/05/2018,53,154 79,0 32 79,4 22
08/05/2018,56,27 50 23 59,0 0 0,4 6 4
08/05/2018,XXXXX,50,0,15
08/05/2018,XXXXX,27 50 56,0 0,1 3
08/05/2018,62,50,0,2
08/05/2018,XXXXX,3,0,5
08/05/2018,65,144,0,9
08/05/2018,XXXXX,156 16 65 17 143 154 92,0 0 0,1 2 1
08/05/2018,69,143,0,6
08/05/2018,XXXXX,23 5 26,73 0,2 8
08/05/2018,74,16,0,2
08/05/2018,XXXXX,53 158 50 90 154 162,0 0 79 0 154,4 18 24 3 36
08/05/2018,XXXXX,9 11 141,81 0 0,27 22 2
08/05/2018,XXXXX,23,0,3
08/05/2018,XXXXX,11 14 156 138 154 92 141,0 0 0 83 83 0 0,12 5 3 14 3 2 1
08/05/2018,XXXXX,152 4,153 0,3 73
08/05/2018,90,9 14 79,0 0 90,2 23 15
08/05/2018,XXXXX,3 11 66 83 138 90 17,0 0 0 0 0 0 0,1 1 1 2 2 1 4
08/05/2018,138,66 83 14 16 17 92 141,0 0 0 0 0 0 0,1 3 4 1 8 3 2
08/05/2018,143,66 4 69 65 17 154,0 143 0 65 17,4 1 8 1
08/05/2018,144,65 158 141,0 141,7 3
08/05/2018,XXXXX,156 85,85 156,87 1
08/05/2018,154,83 53 79 65,0 0 0 79 154,4 2 1 30
08/05/2018,XXXXX,9 144 79 141,0 0 0,1 14 2
08/05/2018,XXXXX,3 83,0,6
08/05/2018,162,10 9 79,0 0 0,2 1 1
09/05/2018,XXXXX,11 4 160 56,0 0 0 3,3 8 5 3
09/05/2018,XXXXX,3 11 153 50 160 9,0 0 0 0 4 0,1 5 4 3 1 1
09/05/2018,XXXXX,27 73 147 23 10 160 26 82,0 0 0 0 147 0,3 3 33 3 20 1
09/05/2018,XXXXX,66 50 11 4 14 81 33 143,0 0 0 0 0 0 0 0 0,4 1 3 30 3 2 23 2 4
09/05/2018,XXXXX,27 5 73 162,0 0 0 0,1 1 2 2
09/05/2018,11,3 11 4 79 50 9 92,0 0 0 9 0,9 3 11 1 4
09/05/2018,XXXXX,9 90,0 0,2 10
09/05/2018,16,90 92 16,0 0 0,1 5 1
09/05/2018,XXXXX,27 5 56 147 59 152,0 0 0 0 5 147,11 1 28 2 20
09/05/2018,XXXXX,4 56 23 59 152,0 0 0 23 56,4 8 15 11
09/05/2018,30,51,0,2
09/05/2018,XXXXX,9 81,0 0,25 8
09/05/2018,XXXXX,51,47,13
09/05/2018,XXXXX,11 4 58 56 79 144 59 9,0 0 0 0 0 0 0 0,4 1 9 1 21 3 4 2
09/05/2018,XXXXX,47 30,0 0,3 10
09/05/2018,53,154 79 62,0 62 0,2 5 3
09/05/2018,56,27 23 79 50 144 74 3 81 59 143 9 152,0 0 0 0 0 0 0 56 56 0 152,5 3 3 1 1 4 1 1 1 14 9
09/05/2018,XXXXX,50,58,21
09/05/2018,XXXXX,27 56 23 50 152,0 0 0,2 2 8
09/05/2018,XXXXX,66 144 17 143 154,0 0 0 143,1 3 1 1
09/05/2018,XXXXX,65 17 143 9 154,0 0,2 1
09/05/2018,69,83,0,13
09/05/2018,XXXXX,10 5 32 82,73 0 73 73,2 3 1 15
09/05/2018,74,56 16,0 0,1 1
09/05/2018,79,53 56 158 50 90 154,0 0 0 0 0,2 4 21 3 2
09/05/2018,XXXXX,143 9 90 33,0 0 0 0,28 11 4 8
09/05/2018,XXXXX,27 5 73 26,0 0 0,2 13 1
09/05/2018,XXXXX,85 69 138 154 92 141,0 0 0 83,20 5 5 2
09/05/2018,XXXXX,152 83,0 0,7 63
09/05/2018,90,81 14 138 79 16 143 92,0 0 0 0 0 0 0,11 4 18 3 35 5 2
09/05/2018,92,11 138 79 16 90,0 0 0 0,2 19 6 3
09/05/2018,138,90 92,0 0,2 11
09/05/2018,XXXXX,92 138 83,0,1
09/05/2018,143,66 81 90 65 17 9 154 92,0 0 143 0 143 143 154,3 1 9 1 1 2
09/05/2018,144,50 65 56,0 144 0,2 10 4
09/05/2018,XXXXX,23 5,5 147 147,31 27 19
09/05/2018,XXXXX,27 85 56 156 23 59 141,27 4 152 56 156 85 85 141 156 27 56 152,14 1 79 1 6 11
09/05/2018,XXXXX,4,0,6
09/05/2018,154,66 83 53 79 65 17 143,0 154 0 0,1 8 2 2
09/05/2018,XXXXX,152,0,4
09/05/2018,XXXXX,79,0,3
09/05/2018,XXXXX,5,0,3
09/05/2018,162,10,0,2
10/05/2018,XXXXX,11 4 83 56 26,0 0 0 0 0,19 1 6 12 1
10/05/2018,XXXXX,3 83 50 90 74,0 0 0 0 4,6 7 11 2 6
10/05/2018,XXXXX,73 58 56,0 0 5,4 1 1
10/05/2018,9,56 79 50 81 83 14 11 33 4 138,0 0 0 0 0 0 0 0 0,10 3 2 29 11 5 1 2 5
10/05/2018,XXXXX,27 83 33,0 0 0,2 3 2
10/05/2018,XXXXX,9 3 81 4,0 0 0,1 5 3
10/05/2018,XXXXX,138,0,1
10/05/2018,16,92,0,12
10/05/2018,XXXXX,92,0,1
10/05/2018,XXXXX,56 147 79 50,0 0 0 0 0,4 12 1 10 33
10/05/2018,XXXXX,3,26,9
10/05/2018,XXXXX,59,0,3
10/05/2018,32,50 58 85 51,0 0 0 0,4 2 2 2
10/05/2018,XXXXX,10 9 33,0 0 33,13 2 1
10/05/2018,XXXXX,51,0,1
10/05/2018,XXXXX,58 32 56 23 79 4 147 59 62,0 0 32 0 0 0 50 62 0 0,7 4 2 8 15 3 16 4 3
10/05/2018,XXXXX,32,0,1
10/05/2018,53,83 79 154 74 62,0 0 53 0 0 0 154,1 7 31 2 23 4 6
10/05/2018,XXXXX,23 79 50 3 81 5 83 147 9,0 56 0 0 56 56 56 56 79 56,6 7 1 11 8 1 1 2 15
10/05/2018,XXXXX,5 32 50 154 62,0 58 58 58,1 2 17 5
10/05/2018,XXXXX,27 50,0 0,5 5
10/05/2018,62,50 58 154,0 58 154,16 10
10/05/2018,XXXXX,144 65,0 0,1 9
10/05/2018,XXXXX,82,73,1
10/05/2018,74,4 53 166 79 154 92,0 0 0 0 0 0,9 6 1 1 5 3
10/05/2018,79,53 56 23 50 90 154 92 74 147 9,0 0 0 0 0 0 0 0 0,2 2 9 48 1 1 1 21 8
10/05/2018,XXXXX,11 81 56 50 143 9 154,81 0 0 0 0 0,42 8 1 2 1 8
10/05/2018,XXXXX,5,0,1
10/05/2018,XXXXX,3 4 53 138 10 9 92 141,0 0 0 0 0 0 83,2 5 3 2 4 21 9
10/05/2018,XXXXX,32,0,2
10/05/2018,90,145 4 81 138 146 92,0 0 0 0 0,6 1 4 12 2
10/05/2018,92,17 138 16,92 0 0,12 1 15
10/05/2018,138,66 83 14 90 9 92,0 0 0 138 0 0,4 1 5 19 10 16
10/05/2018,143,10 81,0 0,1 3
10/05/2018,144,65,0,7
10/05/2018,XXXXX,90 146,0,1
10/05/2018,XXXXX,50 23,0 0,10 3
10/05/2018,XXXXX,4,0,1
10/05/2018,154,81 53 79 74,0 0 0 79 154,12 4 1 6
10/05/2018,XXXXX,4,0,2
10/05/2018,XXXXX,74,0,2
11/05/2018,XXXXX,4 56,0 0,2 10
11/05/2018,XXXXX,11 73 153 23 50 59 9 152,0 0 0 0 0 0 0 0,11 11 1 2 1 2 3 1
11/05/2018,XXXXX,11 4 81 56 33 10 50 141,0 0 0 0 0 0 0,19 14 2 5 1 3 1
11/05/2018,XXXXX,27 81 73 158 16 10 50 9,0 0 0 0 0 0 0 0,13 1 1 14 2 5 5 1
11/05/2018,11,9 4,0 0,14 1
11/05/2018,XXXXX,51,0,3
11/05/2018,XXXXX,53,0,1
11/05/2018,16,90 92,0 16,22 20
11/05/2018,XXXXX,92,0,1
11/05/2018,XXXXX,4,0,3
11/05/2018,XXXXX,10 50 59,0 0,22 3
11/05/2018,30,51,30,5
11/05/2018,XXXXX,27 51,32 32,1 6
11/05/2018,XXXXX,9 81 55 33,0 0 0 0,3 2 3 1
11/05/2018,XXXXX,27 58 53 56 79 10 4 81 147 59 9,0 50 0 0 0 0 0 0,3 2 2 16 1 1 5 1
11/05/2018,XXXXX,12 30,0 0,4 5
11/05/2018,53,14 79 50 154,0 0 53 0 0,3 3 13 10 28
11/05/2018,56,3 81 50 143 9,0 0 56 0,5 5 3 1
11/05/2018,XXXXX,50 154 62,0 0,21 2
11/05/2018,XXXXX,27 50 4,0 0 0,6 3 4
11/05/2018,62,58 154 79,0 0 58 154,3 25 5
11/05/2018,65,144 65,65 65,6 4
11/05/2018,69,83,0,4
11/05/2018,XXXXX,10 4 82,0 0 0,2 5 1
11/05/2018,74,81 56 166 79 154,0 0 0 74 0,2 6 11 32 26
11/05/2018,79,53 154 74 62,0 0 0 0,13 4 10 54
11/05/2018,XXXXX,56 33 10 50 9 74,0 0 0 0 0 0,1 8 3 5 13 1
11/05/2018,XXXXX,73,0,3
11/05/2018,83,69 138 92 141,0 0 0 0,14 5 15 10
11/05/2018,XXXXX,153 90 152 92 141,0 0 0 0 0,26 15 7 58 21
11/05/2018,90,85 138 16 90 92,0 0 0 90 0,26 20 2 34 1
11/05/2018,92,85 83 138 16 90 141,92 0 0 0 0,18 4 5 22 3
11/05/2018,138,83 90 92 141,0 0,1 1
11/05/2018,XXXXX,85 83 138 9 92,0 0 0 0,3 22 4 4
11/05/2018,143,66 17 56,143 0 0,3 4 1
11/05/2018,144,65,0,1
11/05/2018,XXXXX,50,0,2
11/05/2018,XXXXX,156 4 85,4 85 156,8 66 7
11/05/2018,XXXXX,4 85,85 0,3 13
11/05/2018,154,58 53 79 154 74 62,0 154 0 154 53 62,7 51 22 4 18 6
11/05/2018,156,152,0,5
11/05/2018,XXXXX,10,0,2
11/05/2018,XXXXX,74,0,19
12/05/2018,XXXXX,56,0,1
12/05/2018,XXXXX,50 152 83 69,0 0 0,2 3 1
12/05/2018,XXXXX,138,0,1
12/05/2018,16,90,0,1
12/05/2018,XXXXX,4,0,1
12/05/2018,XXXXX,4,0,1
12/05/2018,XXXXX,3,0,1
12/05/2018,XXXXX,143,0,1
12/05/2018,XXXXX,4 69,0,1
12/05/2018,XXXXX,16,0,1
12/05/2018,138,66 14,0 138,1 1
12/05/2018,XXXXX,4,0,3
12/05/2018,XXXXX,74 53 79,0 79,1 5
13/05/2018,XXXXX,9 23 50,0 0 0,1 3 1
13/05/2018,16,92,0,14
13/05/2018,XXXXX,4,0,3
13/05/2018,XXXXX,4 59,0 0,1 1
13/05/2018,XXXXX,154,0,1
13/05/2018,92,16,0,10
13/05/2018,138,83,0,1
13/05/2018,XXXXX,156,0,1
13/05/2018,XXXXX,152,152,2
14/05/2018,XXXXX,83 5 74 56,0 0 0 0,2 11 19 5
14/05/2018,XXXXX,11 83 56 23 158 50 59 9,0 0 0 0 0 0 0 0,7 2 3 4 3 3 3 6
14/05/2018,XXXXX,27 3 73 26 82,0 0 0,3 1 1
14/05/2018,XXXXX,4 81 56 33 158 50 141,0 0 0 0 0,11 20 8 23 3
14/05/2018,XXXXX,141,0,1
14/05/2018,11,11 4 81 56 158 92,0 0 0 0 0 0,4 2 4 9 2 5
14/05/2018,14,138,14,1
14/05/2018,16,14,16,1
14/05/2018,17,143 152 162,0 0 0,4 2 2
14/05/2018,XXXXX,4 5 73 50 26,0 0 0 0,7 43 4 2
14/05/2018,XXXXX,23 5 56,0 27 0,1 28 6
14/05/2018,XXXXX,50 152,0 27,1 10
14/05/2018,XXXXX,9 33,0 33,20 4
14/05/2018,XXXXX,51,47,1
14/05/2018,XXXXX,27 11 4 58 81 56 147 23 59 9,0 0 0 0 50 0 0 0 0,4 2 5 2 16 7 6 2 2
14/05/2018,56,56 50 26 65 82 3 11 4 81 9 141,0 0 0 0 56 0 0 0 0,4 2 5 8 2 2 1 5 1
14/05/2018,XXXXX,50 59,0 0,17 1
14/05/2018,XXXXX,50 4,59 59,4 16
14/05/2018,62,154,0,2
14/05/2018,XXXXX,144,0,7
14/05/2018,XXXXX,143,0,1
14/05/2018,XXXXX,82,0,1
14/05/2018,74,3 83 79 141,0 0 0 0,19 25 3 1
14/05/2018,XXXXX,53 158 154 74 141,0 0 0 79,36 8 1 12
14/05/2018,XXXXX,11 56 50 9 141,11 0 56,8 4 3
14/05/2018,XXXXX,27 5 73 56 26,0 0 0 0,2 2 2 1
14/05/2018,XXXXX,69 154 74 92 3 4 138 16 141,0 0 83 0 0 0 0 0 0,4 3 1 3 2 11 9 2 1
14/05/2018,92,143 11 141,0 0 0,4 4 1
14/05/2018,138,83,0,8
14/05/2018,XXXXX,56 79 10 154 74 92 81 83 14 16 9,0 0 0 0 0 0 0 0 0 0 0,7 2 1 1 9 2 7 5 6 2 3
14/05/2018,143,9 66 17 92,0 0 0 0,1 3 2 2
14/05/2018,144,65,0,7
14/05/2018,XXXXX,50,0,6
14/05/2018,XXXXX,27 17 153,0 27 153,1 13 63
14/05/2018,XXXXX,152,152,20
14/05/2018,154,83 53 62 79 141,0 0 0 0 0,5 1 7 2 3
14/05/2018,XXXXX,141,141,1
14/05/2018,XXXXX,9 11 4 79,0 0 0 0,5 24 4 2
14/05/2018,162,17,0,3
15/05/2018,XXXXX,53 23 79 50 90 144 74 92 11 5 14 81 59 143 9 141 56 10 4 83 33 147 16,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,11 6 2 3 12 10 18 2 2 2 4 12 36 7 7 9 7 4 2 1 3 2 2
15/05/2018,XXXXX,3 5 79 50 9,0 0 0 0 4,4 3 5 3 11
15/05/2018,XXXXX,3 4 23 26,0 0 0 0,5 6 5 2
15/05/2018,XXXXX,66 56 10 50 3 11 4 81 33 143,0 0 0 0 0 0 0 10 81 33 0,2 4 7 22 2 3 1 1 1
15/05/2018,XXXXX,3 33,0 10,2 64
15/05/2018,11,3 11 4 56 79 9 92 141,11 0 0 11 0 0 0,10 5 2 2 1 1 4
15/05/2018,XXXXX,3 16,0 0,13 3
15/05/2018,XXXXX,92 3 74,92 0 0,12 7 3
15/05/2018,XXXXX,143 162,0 0,1 20
15/05/2018,XXXXX,3 5 56 147 79,0 23 0 23 147,3 8 6 21 12
15/05/2018,XXXXX,26 5,26 0,3 6
15/05/2018,XXXXX,50,0,3
15/05/2018,30,51,0,1
15/05/2018,XXXXX,3 66 33 10 9,0 0 33 33 0,1 21 55 1 12
15/05/2018,XXXXX,47,0,2
15/05/2018,XXXXX,42,0,3
15/05/2018,XXXXX,27 58 56 79 3 4 81 147 59 143 9 62,0 0 0 0 0 0 0 0 0 0 0 0,1 3 1 2 1 4 9 1 1 2 3 1
15/05/2018,XXXXX,30,0,1
15/05/2018,53,3 141 79 154 74 62,0 0 0 0 0 0,5 20 5 6 8 1
15/05/2018,XXXXX,3 11 81 23 50 65 9 92,0 56 0 56 0 0 0,8 4 4 7 8 1 1
15/05/2018,XXXXX,50 32 59,0 0 0,1 1 2
15/05/2018,XXXXX,27 3 58 50 62,59 0 0 0 0 0,21 1 6 3 2 4
15/05/2018,62,50 154 53,0 0 0,4 8 7
15/05/2018,XXXXX,144 56,65 65,6 10
15/05/2018,XXXXX,9 33,0 0,2 4
15/05/2018,XXXXX,26,73,2
15/05/2018,74,3 154 53 16,0 0 0 0,14 3 6 16
15/05/2018,79,53 56 23 50 154 92 3 4 11 147,0 0 0 0 0 0 0,10 14 18 1 8 12 9
15/05/2018,XXXXX,3 11 56 33 10 143 9 92 141,0 0 0 0 0 0,5 11 2 3 1 1
15/05/2018,XXXXX,3 85 138 92 141,0 0 0 0,7 3 2 2
15/05/2018,XXXXX,83 141,0 0,4 5
